Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
225666,OIE,49.92,10.78,Europe,Germany,Bayern,Bamberg,Exact,15/03/2017,23/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, swan, wild, anatidae",,2,2,0,0,,,,
225665,OIE,53.86,10.5,Europe,Germany,Schleswig-Holstein,Stormarn,Exact,15/03/2017,23/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, anatidae",,2,2,0,0,,,,
225664,OIE,51.53,14.09,Europe,Germany,Brandenburg,Oberspreewald-Lausitz,Exact,07/03/2017,23/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, anatidae",,1,1,0,0,,,,
225663,OIE,49.76,6.66,Europe,Germany,Rheinland-Pfalz,Trier,Exact,01/03/2017,23/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, anatidae",,1,1,0,0,,,,
225662,OIE,51.34,9.56,Europe,Germany,Hessen,Göttingen,Exact,24/02/2017,23/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, grey heron",,1,1,0,0,,,,
225661,OIE,51.06655,5.75083,Europe,Belgium,Vlaams Gewest,Elen,Exact,17/03/2017,24/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mallard,wild,black swan (cygnus atratus))",,2,2,0,0,,,,
225660,OIE,42.551111,8.949167,Europe,France,Corse,NESSA,Exact,21/03/2017,23/03/2017,Confirmed,Bluetongue,4,"domestic, cattle",111,1,0,0,0,,,,
225659,OIE,42.114722,9.513333,Europe,France,Corse,ALERIA,Exact,21/03/2017,23/03/2017,Confirmed,Bluetongue,4,"domestic, cattle",54,1,0,0,0,,,,
225655,OIE,10.1146,9.0822,Africa,Nigeria,Bauchi,Narabi,Exact,19/03/2017,20/03/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",6717,1177,1177,5540,0,,,,
225654,OIE,9.9299,8.87507,Africa,Nigeria,Plateau,Rantya Low cost,Exact,15/03/2017,20/03/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",1000,110,110,890,0,,,,
225653,OIE,9.97818,8.81678,Africa,Nigeria,Plateau,Jos,Exact,14/03/2017,20/03/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",2864,191,191,2673,0,,,,
225652,OIE,9.58157,8.20821,Africa,Nigeria,Kaduna,Gada Biu,Exact,11/03/2017,20/03/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",1445,14,14,1431,0,,,,
225651,OIE,22.721833,120.476556,Asia,Taiwan (Province of China),Taiwan Sheng,Jiuru Township,Exact,16/03/2017,20/03/2017,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",28150,5000,5000,23150,0,,,,
225650,OIE,23.618128,120.2361,Asia,Taiwan (Province of China),Taiwan Sheng,Sihu Township,Exact,15/03/2017,20/03/2017,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",44754,0,0,44754,0,,,,
225649,OIE,23.615791,120.240303,Asia,Taiwan (Province of China),Taiwan Sheng,Sihu Township,Exact,15/03/2017,20/03/2017,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",7734,0,0,7734,0,,,,
225648,OIE,23.532947,120.2,Asia,Taiwan (Province of China),Taiwan Sheng,Kouhu Township,Exact,15/03/2017,20/03/2017,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",16661,0,0,16661,0,,,,
225647,OIE,23.758606,120.232778,Asia,Taiwan (Province of China),Taiwan Sheng,Mailiao Township,Exact,14/03/2017,20/03/2017,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",13368,16,16,13352,0,,,,
225646,OIE,23.68599,120.27872,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,Exact,14/03/2017,20/03/2017,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",9629,60,60,9569,0,,,,
225645,OIE,22.95508,120.51639,Asia,Taiwan (Province of China),Taiwan Sheng,Qishan District,Exact,13/03/2017,20/03/2017,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",4457,0,0,4457,0,,,,
225644,OIE,23.62806,120.51139,Asia,Taiwan (Province of China),Taiwan Sheng,Gukeng Township,Exact,12/03/2017,20/03/2017,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",33296,40,40,33256,0,,,,
225643,OIE,23.75191,120.22028,Asia,Taiwan (Province of China),Taiwan Sheng,Taixi Township,Exact,12/03/2017,20/03/2017,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",15147,380,380,14767,0,,,,
225642,OIE,23.935568,120.333452,Asia,Taiwan (Province of China),Taiwan Sheng,Fangyuan Township,Exact,09/03/2017,20/03/2017,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",1277,0,0,1277,0,,,,
225641,OIE,43.81408,19.88973,Europe,Serbia,Zlatiborski,Potocanje,Exact,01/11/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",43,9,8,0,0,,,,
225640,OIE,43.870822,19.818025,Europe,Serbia,Zlatiborski,Buar,Exact,01/11/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, sheep",10,5,5,0,0,,,,
225639,OIE,43.88625,19.76989,Europe,Serbia,Zlatiborski,Volujac,Exact,01/11/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, sheep",13,4,2,0,0,,,,
225638,OIE,44.358728,19.697936,Europe,Serbia,Kolubarski,Osladi&#263;,Exact,28/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, sheep",14,1,1,0,0,,,,
225637,OIE,43.76821,19.7298,Europe,Serbia,Zlatiborski,Branešci,Exact,27/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, cattle",4,1,0,0,0,,,,
225636,OIE,43.76821,19.7298,Europe,Serbia,Zlatiborski,Branešci,Exact,27/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",5,1,0,0,0,,,,
225635,OIE,43.76821,19.7298,Europe,Serbia,Zlatiborski,Branešci,Exact,27/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, cattle",3,1,0,0,0,,,,
225634,OIE,43.76821,19.7298,Europe,Serbia,Zlatiborski,Branešci,Exact,27/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",45,2,1,0,0,,,,
225633,OIE,43.76821,19.7298,Europe,Serbia,Zlatiborski,Branešci,Exact,27/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, cattle",2,2,0,0,0,,,,
225632,OIE,43.956135,20.002134,Europe,Serbia,Zlatiborski,Dražinovic,Exact,26/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",79,1,0,0,0,,,,
225631,OIE,43.828029,20.077534,Europe,Serbia,Zlatiborski,Gorobilje,Exact,26/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, sheep",9,1,0,0,0,,,,
225630,OIE,44.207669,20.252673,Europe,Serbia,Kolubarski,Gukoš,Exact,25/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",16,1,0,0,0,,,,
225629,OIE,44.217317,20.148181,Europe,Serbia,Kolubarski,Berkovac,Exact,25/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, sheep",18,4,0,0,0,,,,
225628,OIE,44.267257,19.674054,Europe,Serbia,Kolubarski,Stanina Reka,Exact,25/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",24,2,1,0,0,,,,
225627,OIE,44.257822,20.02248,Europe,Serbia,Kolubarski,Durdevac,Exact,25/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",34,1,0,0,0,,,,
225626,OIE,44.202529,19.731122,Europe,Serbia,Kolubarski,Tubravic,Exact,25/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, goat, domestic, sheep",27,1,0,0,0,,,,
225625,OIE,44.373037,19.687028,Europe,Serbia,Kolubarski,Osladic,Exact,25/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",15,1,0,0,0,,,,
225624,OIE,44.373037,19.687028,Europe,Serbia,Kolubarski,Osladic,Exact,25/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",7,1,0,0,0,,,,
225623,OIE,44.31934,19.521975,Europe,Serbia,Kolubarski,Gunjaci,Exact,25/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, sheep",15,1,0,0,0,,,,
225622,OIE,44.29921,19.625517,Europe,Serbia,Kolubarski,Lopatanj,Exact,25/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",91,2,0,0,0,,,,
225621,OIE,44.29921,19.625517,Europe,Serbia,Kolubarski,Lopatanj,Exact,25/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",16,1,0,0,0,,,,
225620,OIE,44.340481,19.57715,Europe,Serbia,Kolubarski,Ostružanj,Exact,25/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, sheep",13,1,0,0,0,,,,
225619,OIE,44.31528,19.642201,Europe,Serbia,Kolubarski,Dragijevica,Exact,25/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, sheep",41,1,0,0,0,,,,
225618,OIE,44.412946,19.636309,Europe,Serbia,Kolubarski,Gornje Crnjiljevo,Exact,25/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",16,1,0,0,0,,,,
225617,OIE,44.382438,19.579805,Europe,Serbia,Kolubarski,Plužac,Exact,25/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, sheep",11,1,0,0,0,,,,
225616,OIE,44.382438,19.579805,Europe,Serbia,Kolubarski,Plužac,Exact,25/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, sheep",31,2,0,0,0,,,,
225615,OIE,44.31934,19.521975,Europe,Serbia,Kolubarski,Gunjaci,Exact,25/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, sheep",12,1,1,0,0,,,,
225614,OIE,44.39916,19.610799,Europe,Serbia,Kolubarski,Selo Osecina,Exact,25/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, sheep",14,1,0,0,0,,,,
225613,OIE,44.31528,19.642201,Europe,Serbia,Kolubarski,Dragijevica,Exact,25/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",20,1,0,0,0,,,,
225612,OIE,44.412946,19.636309,Europe,Serbia,Kolubarski,Gornje Crnjiljevo,Exact,25/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",15,1,0,0,0,,,,
225611,OIE,44.39916,19.610799,Europe,Serbia,Kolubarski,Selo Osecina,Exact,25/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, sheep",11,1,0,0,0,,,,
225610,OIE,44.415076,19.543491,Europe,Serbia,Kolubarski,Komiric,Exact,25/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, sheep",7,1,0,0,0,,,,
225609,OIE,43.61129,19.89772,Europe,Serbia,Zlatiborski,Ljubiš,Exact,21/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, cattle",2,1,0,0,0,,,,
225608,OIE,43.66138,19.84503,Europe,Serbia,Zlatiborski,Gostilje,Exact,21/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, sheep",14,1,0,0,0,,,,
225607,OIE,43.66138,19.84503,Europe,Serbia,Zlatiborski,Gostilje,Exact,21/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",24,1,1,0,0,,,,
225606,OIE,43.843295,20.143754,Europe,Serbia,Moravicki,Krstac,Exact,19/10/2016,23/03/2017,Confirmed,Bluetongue,4,"domestic, sheep",20,2,0,0,0,,,,
225605,National authorities,43.1308,-0.199167,Europe,France,Aquitaine,Montaut,Unknown,10/03/2017,28/03/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",3200,,,3200,,,,,
225601,OIE,44.4719,26.0781,Europe,Romania,Bucuresti,Bucuresti,Exact,23/02/2017,21/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, gull",,2,2,,0,,0,,
225600,OIE,48.740876,37.508368,Europe,Ukraine,Donets'ka,Sofiyivka,Exact,15/03/2017,21/03/2017,Confirmed,African swine fever,,"domestic, swine",49,8,8,41,0,,,,
225599,OIE,48.151533,21.17625,Europe,Hungary,Borsod-abauj-zemplen,Bekecs,Exact,13/03/2017,21/03/2017,Confirmed,Rabies,,"domestic, goat",15,2,2,0,0,,,,
225598,OIE,43.8565,25.0477,Europe,Romania,Teleorman,Dracea,Exact,17/03/2017,21/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",57,10,8,49,0,,,,
225597,OIE,43.8565,25.0477,Europe,Romania,Teleorman,Dracea,Exact,17/03/2017,21/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",52,40,35,17,0,,,,
225596,OIE,43.8565,25.0477,Europe,Romania,Teleorman,Dracea,Exact,17/03/2017,21/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",11,8,3,8,0,,,,
225595,OIE,43.8565,25.0477,Europe,Romania,Teleorman,Dracea,Exact,17/03/2017,21/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",5,4,1,4,0,,,,
225594,OIE,43.856664,25.048191,Europe,Romania,Teleorman,Dracea,Exact,16/03/2017,21/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",22,3,0,22,0,,,,
225593,OIE,43.856664,25.048191,Europe,Romania,Teleorman,Dracea,Exact,16/03/2017,21/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",48,20,17,31,0,,,,
225592,OIE,43.856664,25.048191,Europe,Romania,Teleorman,Dracea,Exact,16/03/2017,21/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",69,35,28,41,0,,,,
225591,OIE,43.856664,25.048191,Europe,Romania,Teleorman,Dracea,Exact,16/03/2017,21/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",29,15,7,22,0,,,,
225590,OIE,43.856664,25.048191,Europe,Romania,Teleorman,Dracea,Exact,16/03/2017,21/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",11,5,5,6,0,,,,
225589,OIE,43.856664,25.048191,Europe,Romania,Teleorman,Dracea,Exact,16/03/2017,21/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",12,8,8,4,0,,,,
225588,OIE,43.856664,25.048191,Europe,Romania,Teleorman,Dracea,Exact,16/03/2017,21/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",50,26,26,24,0,,,,
225587,OIE,43.856664,25.048191,Europe,Romania,Teleorman,Dracea,Exact,16/03/2017,21/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",14,5,5,9,0,,,,
225586,OIE,43.856664,25.048191,Europe,Romania,Teleorman,Dracea,Exact,16/03/2017,21/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",5,5,0,5,0,,,,
225585,OIE,43.856664,25.048191,Europe,Romania,Teleorman,Dracea,Exact,16/03/2017,21/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",34,10,8,26,0,,,,
225584,OIE,43.856664,25.048191,Europe,Romania,Teleorman,Dracea,Exact,16/03/2017,21/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",46,15,12,34,0,,,,
225583,OIE,43.856664,25.048191,Europe,Romania,Teleorman,Dracea,Exact,16/03/2017,21/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",7,5,2,2,0,,,,
225582,OIE,43.6273,25.3693,Europe,Bulgaria,Veliko Tarnovo,Zimnicea,Exact,14/03/2017,21/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, unspecified bird",,2,2,0,0,,,,
225581,OIE,44.0833,27.3352,Europe,Romania,Constanta,Almalau,Exact,23/02/2017,21/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",29,2,2,27,0,,,,
225580,OIE,33.037909,35.468598,Asia,Israel,Northern,KEREM BEN ZIMRA,Exact,06/03/2017,21/03/2017,Confirmed,Newcastle disease,,"environmental sample, unspecified bird",129000,0,0,0,0,,,,
225579,OIE,33.006585,35.312276,Asia,Israel,Northern,ZURI''EL,Exact,05/03/2017,21/03/2017,Confirmed,Newcastle disease,,"environmental sample, unspecified bird",217000,0,0,0,0,,,,
225578,OIE,33.011818,35.440697,Asia,Israel,Northern,KEFAR HOSHEN,Exact,02/03/2017,21/03/2017,Confirmed,Newcastle disease,,"environmental sample, unspecified bird",61000,0,0,0,0,,,,
225577,OIE,33.047202,35.179578,Asia,Israel,Northern,AVDON,Exact,28/02/2017,21/03/2017,Confirmed,Newcastle disease,,"environmental sample, unspecified bird",341000,0,0,0,0,,,,
225576,OIE,31.718107,34.728407,Asia,Israel,Southern District,KEFAR WARBURG,Exact,26/02/2017,21/03/2017,Confirmed,Newcastle disease,,"environmental sample, unspecified bird",8000,0,0,0,0,,,,
225575,OIE,33.214437,35.544207,Asia,Israel,Northern,MARGALIYYOT,Exact,19/02/2017,21/03/2017,Confirmed,Newcastle disease,,"environmental sample, unspecified bird",140000,0,0,0,0,,,,
225574,OIE,33.032723,35.321941,Asia,Israel,Northern,ELQOSH,Exact,15/02/2017,21/03/2017,Confirmed,Newcastle disease,,"environmental sample, unspecified bird",140000,0,0,0,0,,,,
225573,OIE,33.015634,35.26306,Asia,Israel,Northern,ME''ONA,Exact,02/02/2017,21/03/2017,Confirmed,Newcastle disease,,"environmental sample, unspecified bird",100000,0,0,0,0,,,,
225572,OIE,32.942406,35.434097,Asia,Israel,Northern,SHEFER,Exact,02/02/2017,21/03/2017,Confirmed,Newcastle disease,,"environmental sample, unspecified bird",46000,0,0,0,0,,,,
225571,OIE,33.064279,35.321983,Asia,Israel,Northern,NETU''A,Exact,31/01/2017,21/03/2017,Confirmed,Newcastle disease,,"environmental sample, unspecified bird",135000,0,0,0,0,,,,
225570,OIE,33.056217,35.235249,Asia,Israel,Northern,GOREN,Exact,29/01/2017,21/03/2017,Confirmed,Newcastle disease,,"environmental sample, unspecified bird",492000,0,0,0,0,,,,
225569,OIE,32.443895,35.041509,Asia,Israel,Haifa,MEISER,Exact,25/01/2017,21/03/2017,Confirmed,Newcastle disease,,"domestic, chicken",15,,13,2,,,,,
225568,OIE,33.089297,35.469822,Asia,Israel,Northern,AVIVIM,Exact,24/01/2017,21/03/2017,Confirmed,Newcastle disease,,"environmental sample, unspecified bird",325000,0,0,0,0,,,,
225567,OIE,31.281162,34.443949,Asia,Israel,Southern District,EN HABESOR,Exact,24/01/2017,21/03/2017,Confirmed,Newcastle disease,,"environmental sample, unspecified bird",140000,200,50,0,139950,,,,
225566,OIE,31.371468,34.642924,Asia,Israel,Southern District,TE''ASHUR,Exact,23/01/2017,21/03/2017,Confirmed,Newcastle disease,,"domestic, chicken",45,,34,6,,,,,
225565,OIE,31.371468,34.642924,Asia,Israel,Southern District,TE''ASHUR,Exact,23/01/2017,21/03/2017,Confirmed,Newcastle disease,,"domestic, chicken",40,,34,6,,,,,
225564,OIE,33.015322,35.489934,Asia,Israel,Northern,DALTON,Exact,22/01/2017,21/03/2017,Confirmed,Newcastle disease,,"environmental sample, unspecified bird",280000,0,0,0,0,,,,
225563,OIE,32.476245,34.971244,Asia,Israel,Haifa,PARDES HANNA-KARKUR,Exact,20/01/2017,21/03/2017,Confirmed,Newcastle disease,,"environmental sample, unspecified bird",49000,0,0,0,0,,,,
225562,OIE,33.085025,35.312372,Asia,Israel,Northern,SHETULA,Exact,20/01/2017,21/03/2017,Confirmed,Newcastle disease,,"environmental sample, unspecified bird",216000,0,0,0,0,,,,
225561,OIE,32.906406,35.395525,Asia,Israel,Northern,HAZON,Exact,18/01/2017,21/03/2017,Confirmed,Newcastle disease,,"environmental sample, unspecified bird",187000,0,0,0,0,,,,
225560,OIE,33.050647,35.406542,Asia,Israel,Northern,DOVEV,Exact,18/01/2017,21/03/2017,Confirmed,Newcastle disease,,"environmental sample, unspecified bird",284000,0,0,0,0,,,,
225559,OIE,33.052265,35.499688,Asia,Israel,Northern,ALMA,Exact,17/01/2017,21/03/2017,Confirmed,Newcastle disease,,"environmental sample, unspecified bird",477000,0,0,0,0,,,,
225558,OIE,33.082342,35.283452,Asia,Israel,Northern,SHOMERA,Exact,13/12/2016,21/03/2017,Confirmed,Newcastle disease,,"environmental sample, unspecified bird",136000,0,0,0,0,,,,
225557,OIE,32.292872,35.596753,Asia,Jordan,Irbid,kraymah,Exact,14/03/2017,20/03/2017,Confirmed,Foot and mouth disease,O,"domestic, cattle",20,15,0,0,0,,,,
225555,OIE,49.586291,36.293315,Europe,Ukraine,Kharkivs'ka,Zadonetske,Exact,15/03/2017,19/03/2017,Confirmed,African swine fever,,"wild, wild boar",,4,4,0,0,,,,
225554,OIE,55.6975,21.1367,Europe,Lithuania,Klaipedos,Klaipeda city,Exact,18/03/2017,19/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
225553,OIE,46.0336,15.9658,Europe,Croatia,Krapina-zagorje,Spickovina 4,Exact,14/03/2017,17/03/2017,Confirmed,Influenza - Avian,H5N5 HPAI,"domestic, unspecified bird",19,19,0,19,0,,,,
225552,OIE,46.0336,15.9658,Europe,Croatia,Krapina-zagorje,Spickovina 3,Exact,14/03/2017,17/03/2017,Confirmed,Influenza - Avian,H5N5 HPAI,"domestic, unspecified bird",3,3,0,3,0,,,,
225551,OIE,46.0336,15.9658,Europe,Croatia,Krapina-zagorje,Spickovina 2,Exact,08/03/2017,17/03/2017,Confirmed,Influenza - Avian,H5N5 HPAI,"domestic, unspecified bird",20,20,20,0,0,,,,
225550,OIE,46.0336,15.9658,Europe,Croatia,Krapina-zagorje,Spickovina 1,Exact,08/03/2017,17/03/2017,Confirmed,Influenza - Avian,H5N5 HPAI,"domestic, unspecified bird",23,23,23,0,0,,,,
225549,OIE,45.846956,12.375294,Europe,Italy,Veneto,Vazzola,Exact,16/03/2017,17/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",180,5,5,0,0,,,,
225548,OIE,43.3486,-0.769167,Europe,France,Aquitaine,BASTANES,Exact,09/03/2017,17/03/2017,Confirmed,Influenza - Avian,H5N2 LPAI,"environmental sample, unspecified bird",8000,0,0,8000,0,,,,
225547,OIE,44.5697,0.6994,Europe,France,Aquitaine,SAINT EUTROPE DE BORN,Exact,14/03/2017,17/03/2017,Confirmed,Influenza - Avian,H5N1 LPAI,"environmental sample, unspecified bird",9000,0,0,0,0,,,,
225546,OIE,52.96,8.04,Europe,Germany,Niedersachsen,Garrel,Exact,15/03/2017,17/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, turkey",6420,4600,35,6385,0,,,,
225545,OIE,52.93,7.96,Europe,Germany,Niedersachsen,Garrel,Exact,14/03/2017,17/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, turkey",10626,3800,30,10596,0,,,,
225544,OIE,52.95,7.99,Europe,Germany,Niedersachsen,Garrel,Exact,11/03/2017,17/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, turkey",15005,700,8,14997,0,,,,
225543,OIE,48.9761,8.1744,Europe,France,Alsace,LAUTERBOURG,Exact,10/03/2017,17/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, anatidae",,1,1,0,0,,,,
225542,OIE,47.6919,7.4019,Europe,France,Alsace,DIETWILLER,Exact,03/03/2017,17/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, anatidae",3,2,2,0,0,,,,
225541,OIE,46.5175,16.4944,Europe,Slovenia,Pomurska,Municipality of Lendava,Exact,28/01/2017,22/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor), wild, greater white-fronted goose)",,190,190,0,0,,0,,
225535,National authorities,24.149886,47.304382,Asia,Saudi Arabia,Riyad,Al Kharj,Unknown,23/03/2017,27/03/2017,Confirmed,MERS-CoV ,,,,,,,,Male,54,1,
225534,OIE,52.444799,104.406957,Europe,Russian Federation,Irkutskaya Oblast," Kuda",Exact,18/03/2017,27/03/2017,Confirmed,African swine fever,,"domestic, swine",40,40,40,,,,0,,
225533,OIE,48.06848,27.397838,Europe,"Moldova, Republic of",Edinet,Bratuseni,Exact,23/03/2017,27/03/2017,Confirmed,African swine fever,,"domestic, swine",9,9,5,4,0,,0,,
225529,OIE,52.698,49.0085,Europe,Russian Federation,Samarskaya Oblast,Gremyachka,Exact,06/03/2017,17/03/2017,Confirmed,African swine fever,,"domestic, swine",11,11,11,0,0,,,,
225528,OIE,13.8526,-88.706,Americas,El Salvador,Cabanas,CABAÑAS,Exact,10/08/2016,16/03/2017,Confirmed,Rabies,,"domestic, cat",,1,0,1,0,,,,
225527,OIE,45.564106,5.031128,Europe,France,Rhone-Alpes,OYTIER-ST-OBLAS,Exact,15/03/2017,16/03/2017,Confirmed,Bluetongue,8,"domestic, cattle",62,1,0,0,0,,,,
225526,OIE,45.915725,3.92451,Europe,France,Rhone-Alpes,CREMEAUX,Exact,15/03/2017,16/03/2017,Confirmed,Bluetongue,8,"domestic, cattle",193,1,0,0,0,,,,
225525,OIE,45.991293,3.007494,Europe,France,Auvergne,CHARBONNIERES-LES-VIEILLES,Exact,15/03/2017,16/03/2017,Confirmed,Bluetongue,8,"domestic, cattle",55,1,0,0,0,,,,
225524,OIE,45.050408,3.457628,Europe,France,Auvergne,TAILHAC,Exact,14/03/2017,16/03/2017,Confirmed,Bluetongue,8,"domestic, cattle",64,1,0,0,0,,,,
225523,OIE,45.489562,4.167986,Europe,France,Rhone-Alpes,ST-MARCELLIN-EN-FOREZ,Exact,14/03/2017,16/03/2017,Confirmed,Bluetongue,8,"domestic, cattle",119,1,0,0,0,,,,
225522,OIE,45.42468,3.119567,Europe,France,Auvergne,RENTIERES,Exact,14/03/2017,16/03/2017,Confirmed,Bluetongue,8,"domestic, cattle",277,1,0,0,0,,,,
225521,OIE,45.460131,3.140952,Europe,France,Auvergne,ST-HERENT,Exact,14/03/2017,16/03/2017,Confirmed,Bluetongue,8,"domestic, cattle",95,1,0,0,0,,,,
225520,OIE,46.987255,4.457127,Europe,France,Bourgogne,SULLY,Exact,10/03/2017,16/03/2017,Confirmed,Bluetongue,8,"domestic, cattle",230,1,0,0,0,,,,
225519,OIE,44.519234,2.764311,Europe,France,Midi-Pyrenees,ESPALION,Exact,10/03/2017,16/03/2017,Confirmed,Bluetongue,8,"domestic, cattle",31,1,0,0,0,,,,
225518,OIE,44.849442,3.844389,Europe,France,Auvergne,LANDOS,Exact,07/03/2017,16/03/2017,Confirmed,Bluetongue,8,"domestic, cattle",159,1,0,0,0,,,,
225517,OIE,45.968366,4.241022,Europe,France,Rhone-Alpes,LAY,Exact,07/03/2017,16/03/2017,Confirmed,Bluetongue,8,"domestic, cattle",295,1,0,0,0,,,,
